"Run ID","User ID","User Name","Category","Hours","Minutes","Seconds","Platform ID","Platform Name","Verified","URL","Date"
"0znqvx9z","98rre381","Storster","96 Exit","1.0","43.0","14.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znqvx9z","2016-04-02"
"2yw6nq3m","zx7qk1r8","BigZeeff","No Starworld","0","38.0","34.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2yw6nq3m","2016-03-30"
"wzpdpdvz","zx7qk1r8","BigZeeff","96 Exit","1.0","40.0","41.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/wzpdpdvz","2016-04-02"
"dy4x6rdz","pj033mrj","CountZearro","11 Exit","0","15.0","44.33","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/dy4x6rdz","2016-04-03"
"jy9xdq2y","18v6n5xl","Area51","11 Exit","0","9.0","47.73","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy9xdq2y","2016-04-04"
"1zq9221y","qj27y68k","tm0153","96 Exit","1.0","40.0","35.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zq9221y","2016-04-08"
"8m7xej5y","v8l66r8m","Bramz","Small Only","0","16.0","11.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m7xej5y","2016-04-08"
"dy4xjpkz","68wk3oq8","Seathorne","11 Exit","0","9.0","58.8","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/dy4xjpkz","2016-04-09"
"pyd140wy","98rl5381","rezephos","96 Exit","1.0","30.0","58.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pyd140wy","2016-04-06"
"0znqg03z","pj02p48w","JarlCarl","11 Exit","0","11.0","22.89","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znqg03z","2016-04-09"
"oy2e809y","kj96nwj4","IsoFrieze","0 Exit","0","1.0","30.7","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/oy2e809y","2016-04-09"
"8y8xg7wm","qjn74w8m","SethBling","0 Exit","0","1.0","36.6","83exk6l5","SNES","rejected","https://www.speedrun.com/api/v1/runs/8y8xg7wm","2016-04-09"
"1zq9545y","qjn74w8m","SethBling","0 Exit","0","1.0","25.21","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zq9545y","2016-04-11"
"nz1g7x9z","qxk4166j","YoJoeGaming","11 Exit","0","16.0","26.0","83exk6l5","SNES","rejected","https://www.speedrun.com/api/v1/runs/nz1g7x9z","2016-02-06"
"1zq95n1y","o86vkm5j","anthole","11 Exit","0","13.0","21.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zq95n1y","2016-04-12"
"0znq5l9z","68wk9eq8","JuegAriel","11 Exit","0","34.0","41.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znq5l9z","2016-04-12"
"2yw6o19m","qj2w0v7j","MilkMilk1337","11 Exit","0","16.0","30.91","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2yw6o19m","2016-04-12"
"6yjdrkny","o86vkm5j","anthole","No Cape, No Starworld","1.0","16.0","1.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/6yjdrkny","2016-04-12"
"7yl121rm","68wl02lj","PolObjective","11 Exit","0","12.0","22.73","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7yl121rm","2016-04-13"
"pm3x8x4m","y8dwq59j","zg53","96 Exit","1.0","54.0","53.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pm3x8x4m","2016-04-13"
"oy2e43jy","48gr5ppx","Parkraft123","96 Exit","3.0","23.0","43.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/oy2e43jy","2016-04-13"
"emkdn25y","y8dwqmj6","xpaco5","11 Exit","0","9.0","48.7","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/emkdn25y","2016-04-12"
"0znqlrlz","48gr5ppx","Parkraft123","11 Exit","0","12.0","46.051","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znqlrlz","2016-02-01"
"8y8x4r5m","zx7q5087","Volpey","11 Exit","0","9.0","52.4","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8y8x4r5m","2016-04-15"
"6yjdvwdy","qjn74w8m","SethBling","0 Exit","0","1.0","20.65","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/6yjdvwdy","2016-04-15"
"6yjd0x3y","v8l4ollj","rickysR","Small Only","0","18.0","16.324","83exk6l5","SNES","rejected","https://www.speedrun.com/api/v1/runs/6yjd0x3y","2016-01-14"
"pyd177xy","qj27y68k","tm0153","96 Exit","1.0","38.0","38.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pyd177xy","2016-04-17"
"1zq9xk9y","48ggpr8p","MatthewGamingLive","11 Exit","0","11.0","20.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zq9xk9y","2016-04-09"
"1zq9xw8y","98rre381","Storster","11 Exit","0","11.0","33.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zq9xw8y","2016-04-18"
"7yl1gv3m","18qlm0jn","Calco2","95 Exit, No Cape","1.0","28.0","34.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7yl1gv3m","2016-04-18"
"1zxn94gm","18v6n5xl","Area51","11 Exit","0","9.0","47.64","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn94gm","2016-04-17"
"1zqekg8z","18vyw58l","LeonP","96 Exit","2.0","47.0","26.0","nzelreqp","WiiVC","verified","https://www.speedrun.com/api/v1/runs/1zqekg8z","2016-04-20"
"1zxn97qm","v8l66r8m","Bramz","95 Exit, No Cape","1.0","52.0","53.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn97qm","2016-04-19"
"7yln3lrz","98rre381","Storster","No Starworld","0","38.0","39.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7yln3lrz","2016-04-21"
"emkvlq1y","zxzree8q","Sten","96 Exit","1.0","25.0","9.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/emkvlq1y","2016-04-20"
"2ywve23z","zxzree8q","Sten","11 Exit","0","10.0","0.8","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2ywve23z","2016-04-20"
"8m721j4z","zxzree8q","Sten","96 Exit","1.0","24.0","20.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m721j4z","2016-04-21"
"8yv8ggxm","qj27y68k","tm0153","No Starworld","0","38.0","11.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8yv8ggxm","2016-04-21"
"pzg2n70y","1xy5q3w8","Spenito","11 Exit","0","14.0","30.44","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pzg2n70y","2016-04-21"
"9yol2pjy","qxk9nk80","Dode","96 Exit","1.0","25.0","23.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9yol2pjy","2016-04-22"
"0znj457m","qj2w0v7j","MilkMilk1337","11 Exit","0","14.0","34.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znj457m","2016-04-23"
"2ywvp53z","1xy5q3w8","Spenito","11 Exit","0","13.0","51.6","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2ywvp53z","2016-04-23"
"7yln073z","18v6n5xl","Area51","11 Exit","0","9.0","46.71","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7yln073z","2016-04-23"
"jy965vny","qxk9nk80","Dode","No Starworld","0","33.0","42.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy965vny","2016-04-23"
"6yj83w3m","e8e496x0","huxxny","11 Exit","0","13.0","22.0","v06dr394","WiiUVC","verified","https://www.speedrun.com/api/v1/runs/6yj83w3m","2016-04-24"
"nz1qj79y","18qlm0jn","Calco2","95 Exit, No Cape","1.0","28.0","33.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1qj79y","2016-04-25"
"pm3l124m","v81vd58p","FURiOUS","0 Exit","0","1.0","58.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pm3l124m","2016-04-25"
"8yv86j8m","1xy5q3w8","Spenito","11 Exit","0","13.0","28.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8yv86j8m","2016-04-25"
"emkv383y","kj96vpvj","beanburrito69","11 Exit","0","13.0","3.17","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/emkv383y","2015-09-10"
"1zxn26gm","y8dwqmj6","xpaco5","11 Exit","0","9.0","48.03","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn26gm","2016-04-25"
"0znjkv8m","kj96nwj4","IsoFrieze","0 Exit","0","1.0","20.316","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znjkv8m","2016-04-26"
"pydg57vy","v8l66r8m","Bramz","96 Exit","1.0","24.0","40.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pydg57vy","2016-04-26"
"0znj3w7m","v81vd58p","FURiOUS","0 Exit","0","1.0","40.2","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znj3w7m","2016-04-26"
"7z0n9eom","qjn74w8m","SethBling","0 Exit","0","1.0","19.1","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7z0n9eom","2016-04-26"
"nz1qopry","qjn5p2jm","GreenDeathFlavor","All Castles","0","34.0","55.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1qopry","2015-04-12"
"emkv8k5y","zx723r87","linkdeadx2","All Castles","0","34.0","54.01","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/emkv8k5y","2016-05-11"
"8m7256wz","v8l07zl8","dethwing","All Castles","0","37.0","41.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m7256wz","2013-10-17"
"9mro977m","ERROR","Wawlconut","All Castles","0","38.0","2.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9mro977m",""
"1zxnd78m","7j4n6lx1","dram55","All Castles","0","39.0","6.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxnd78m",""
"pm3lg3qm","kj96nwj4","IsoFrieze","All Castles","0","35.0","20.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pm3lg3qm","2016-04-18"
"dy4geqky","v8l66r8m","Bramz","All Castles","0","35.0","40.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/dy4geqky","2016-04-17"
"1zqe478z","68wk3oq8","Seathorne","All Castles","0","37.0","55.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zqe478z","2016-04-24"
"7ylnv13z","zx7q7d68","dadinfinitum","No Starworld","0","42.0","18.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7ylnv13z","2016-04-27"
"0znj3jlm","48ggpr8p","MatthewGamingLive","No Starworld","0","39.0","51.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znj3jlm","2016-04-28"
"jy96n7ey","68wk3oq8","Seathorne","0 Exit","0","1.0","41.5","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96n7ey","2016-04-28"
"7z0n639m","v81vd58p","FURiOUS","0 Exit","0","1.0","27.5","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7z0n639m","2016-04-28"
"pm3ln5gm","kj96nwj4","IsoFrieze","0 Exit","0","1.0","17.717","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pm3ln5gm","2016-04-29"
"emkv7g3y","zxzree8q","Sten","0 Exit","0","1.0","30.3","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/emkv7g3y","2016-04-29"
"1zxn6ggm","zxzree8q","Sten","All Castles","0","35.0","24.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn6ggm","2016-04-29"
"dy4g2rqy","qjn5p2jm","GreenDeathFlavor","Small Only","0","15.0","21.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/dy4g2rqy","2016-04-26"
"2ywv0k2z","68wl02lj","PolObjective","11 Exit","0","10.0","49.97","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2ywv0k2z","2016-04-29"
"oy2jvgwz","qj27y68k","tm0153","96 Exit","1.0","37.0","24.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/oy2jvgwz","2016-04-29"
"9mro427m","qjn74w8m","SethBling","0 Exit","0","1.0","17.84","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9mro427m","2016-04-29"
"6yj8193m","68wk9z38","SamuelDmusic","11 Exit","0","11.0","53.96","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/6yj8193m","2016-04-30"
"pzg2xovy","v8l66r8m","Bramz","96 Exit","1.0","24.0","38.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pzg2xovy","2016-04-29"
"8y80v71m","1xy0ynjr","mrcab55","All Castles","0","39.0","45.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8y80v71m","2015-03-30"
"nz1q8w7y","qj27y68k","tm0153","95 Exit, No Cape","1.0","57.0","37.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1q8w7y","2016-04-30"
"oy2jxq5z","48ggpr8p","MatthewGamingLive","All Castles","0","47.0","44.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/oy2jxq5z","2016-04-28"
"6yj8g1om","o862q0xz","drams_cat","11 Exit","0","9.0","46.97","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/6yj8g1om","2016-04-30"
"7z0nrd4m","48gezdyj","Picante","96 Exit","1.0","50.0","48.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7z0nrd4m","2016-05-01"
"kz5erlgz","qjn5p2jm","GreenDeathFlavor","11 Exit","0","9.0","46.168","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/kz5erlgz","2016-05-01"
"dy4grddy","qjn74w8m","SethBling","0 Exit","0","1.0","15.716","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/dy4grddy","2016-05-01"
"8y80e31m","5j5we4zj","PJellly","No Starworld","0","34.0","48.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8y80e31m","2016-05-01"
"7ylnr0nz","v8l4ollj","rickysR","Small Only","0","18.0","16.872","83exk6l5","SNES","rejected","https://www.speedrun.com/api/v1/runs/7ylnr0nz","2016-05-02"
"8m72725z","dx3md28l","Golden","96 Exit","1.0","30.0","19.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m72725z","2013-04-25"
"emkv5q5y","qj26goxk","Linkus7","No Starworld","2.0","47.0","46.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/emkv5q5y","2016-05-02"
"8y80jexm","qj27y68k","tm0153","All Castles","0","41.0","33.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8y80jexm","2016-05-03"
"9mee360m","48grzy2x","robofoxGaming","11 Exit","0","13.0","37.04","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9mee360m","2016-05-03"
"pm3l33gm","48grzy2x","robofoxGaming","11 Exit","0","12.0","9.12","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pm3l33gm","2016-05-05"
"0y6o0oqy","y8d395lx","bb179","11 Exit","0","16.0","10.1","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0y6o0oqy","2016-05-05"
"9mee3eqm","v8l66r8m","Bramz","No Starworld","0","33.0","39.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9mee3eqm","2016-05-04"
"jy96v82y","68wl23jg","barnowl","All Castles","0","42.0","1.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96v82y","2016-05-04"
"pydgd2qy","qjn30owx","Smartball","No Starworld","0","38.0","49.0","v06dr394","WiiUVC","verified","https://www.speedrun.com/api/v1/runs/pydgd2qy","2016-05-01"
"8m72635z","98rre381","Storster","No Starworld","0","37.0","22.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m72635z","2016-05-06"
"emkvkrvy","qjnz20dj","Claudiothx1138","11 Exit","0","10.0","54.9","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/emkvkrvy","2015-10-06"
"0y6oxd6y","48ggpr8p","MatthewGamingLive","All Castles","0","45.0","54.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0y6oxd6y","2016-05-07"
"9yoldd1y","68wk3oq8","Seathorne","All Castles","0","35.0","51.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9yoldd1y","2016-05-07"
"jy96xdny","v8l0g6l8","OmuloGuti","11 Exit","0","10.0","15.74","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96xdny","2016-05-07"
"1zxn8x8m","y8d395lx","bb179","11 Exit","0","14.0","27.2","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn8x8m","2016-05-07"
"pydg1v0y","7j4rlzv8","WeirdWaldo42","All Castles","0","39.0","27.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pydg1v0y","2016-05-07"
"2ywv629z","48ggpr8p","MatthewGamingLive","All Castles","0","44.0","16.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2ywv629z","2016-05-08"
"nz1qg0gy","kjple28q","yunakitten","All Castles","0","49.0","32.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1qg0gy","2016-05-08"
"wzpgde8z","qj27y68k","tm0153","All Castles","0","39.0","58.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/wzpgde8z","2016-05-08"
"pydgg6jy","zx7q7d68","dadinfinitum","All Castles","0","37.0","58.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pydgg6jy","2016-05-08"
"8m722d4z","qxk0r280","doublegearsys","All Castles","0","48.0","18.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m722d4z","2016-05-08"
"7ylnnrxz","qj27y68k","tm0153","No Starworld","0","37.0","34.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7ylnnrxz","2016-05-08"
"nz1qq2wy","zx7q7d68","dadinfinitum","No Starworld","0","38.0","25.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1qq2wy","2016-05-08"
"emkv0vly","qj27y68k","tm0153","No Cape, No Starworld","0","41.0","0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/emkv0vly","2016-05-10"
"dy4goo2y","qj27y68k","tm0153","All Castles","0","38.0","47.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/dy4goo2y","2016-05-10"
"1zxn3qgm","o86nknpx","Flying_Dragonite","11 Exit","0","21.0","27.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn3qgm","2016-05-10"
"9yolnx1y","48g9yrxp","master_of_pants","All Castles","0","51.0","18.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9yolnx1y","2016-05-11"
"dy4gojqy","zxz9my98","PangaeaPanga","All Castles","0","35.0","30.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/dy4gojqy","2016-05-11"
"0znjv9lm","7j425vx1","Truman","All Castles","0","35.0","35.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znjv9lm",""
"7yln6w3z","qjn5p2jm","GreenDeathFlavor","All Castles","0","34.0","47.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7yln6w3z","2016-05-11"
"0y6o2k1y","18qlm0jn","Calco2","Small Only","0","14.0","52.71","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0y6o2k1y","2016-05-11"
"jy96kovy","kjple28q","yunakitten","All Castles","0","47.0","1.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96kovy","2016-05-12"
"kz5ek5gz","qj27y68k","tm0153","No Cape, No Starworld","0","39.0","54.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/kz5ek5gz","2016-05-12"
"1zqed65z","18q967jn","AquaReality","11 Exit","0","12.0","51.67","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zqed65z","2016-05-12"
"0znje33m","zxz9my98","PangaeaPanga","No Starworld","0","33.0","34.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znje33m","2016-05-12"
"6yj8w1dm","o862q0xz","drams_cat","All Castles","0","39.0","42.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/6yj8w1dm","2016-05-12"
"1zxnw6em","98rre381","Storster","11 Exit","0","11.0","20.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxnw6em","2016-04-19"
"pzg28ejy","18vl4nxl","Pandabear314","All Castles","0","37.0","2.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pzg28ejy","2016-05-13"
"0y6oqqqy","qjn5p2jm","GreenDeathFlavor","96 Exit","1.0","23.0","24.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0y6oqqqy","2016-05-12"
"9mee0wqm","1xyd9zxr","Skybilz","All Castles","0","38.0","39.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9mee0wqm","2016-05-12"
"9yoloq1y","7j4wdmx1","Akisto","96 Exit","1.0","23.0","17.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9yoloq1y","2016-05-07"
"8m7234wz","dx3qrr7j","SDQuad6","11 Exit","0","11.0","51.1","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m7234wz","2014-09-06"
"9mro2p7m","v8l0g6l8","OmuloGuti","11 Exit","0","10.0","14.57","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9mro2p7m","2016-05-13"
"nz1q9dgy","kjple28q","yunakitten","All Castles","0","42.0","40.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1q9dgy","2016-05-14"
"jy96j9ey","18v9nexl","feasel","96 Exit","1.0","27.0","46.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96j9ey","2012-12-16"
"nz1q9r7y","18v9nexl","feasel","11 Exit","0","11.0","15.21","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1q9r7y","2011-09-18"
"8m72nd4z","18v9nexl","feasel","No Cape, No Starworld","0","36.0","33.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m72nd4z","2012-06-06"
"wzpg6pvz","68wk3oq8","Seathorne","All Castles","0","35.0","5.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/wzpg6pvz","2016-05-14"
"nz1qn89y","dx3qrr7j","SDQuad6","11 Exit","0","11.0","40.17","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1qn89y","2016-05-15"
"7ylnxenz","qj2y3nl8","Luminight","11 Exit","0","12.0","29.45","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7ylnxenz","2016-05-16"
"2ywvxo9z","qjn5p2jm","GreenDeathFlavor","Small Only","0","15.0","11.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2ywvxo9z","2016-05-14"
"pm3lj4qm","98rl5381","rezephos","Small Only","0","15.0","2.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pm3lj4qm","2016-05-16"
"oy2jn9wz","kjp44o5j","Mysterioun","0 Exit","0","3.0","23.06","83exk6l5","SNES","rejected","https://www.speedrun.com/api/v1/runs/oy2jn9wz","2016-05-17"
"1zqe235z","18vm7n8l","Linkums","No Starworld","0","52.0","25.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zqe235z","2016-05-16"
"8m72e7ez","5j51ew68","333Rich333","11 Exit","0","16.0","59.23","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8m72e7ez","2016-05-17"
"wzpgk2xz","y8d395lx","bb179","11 Exit","0","13.0","36.3","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/wzpgk2xz","2016-05-18"
"kz5elwdz","qxko16m8","dm1184","11 Exit","0","11.0","33.17","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/kz5elwdz","2015-09-03"
"jy96elky","v8l66r8m","Bramz","96 Exit","1.0","24.0","30.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96elky","2016-05-19"
"8y80g81m","5j51ew68","333Rich333","11 Exit","0","15.0","44.05","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/8y80g81m","2016-05-19"
"1zxn0nem","kj96nwj4","IsoFrieze","96 Exit","1.0","24.0","41.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn0nem","2016-05-20"
"0znjgv7m","qjnz20dj","Claudiothx1138","11 Exit","0","10.0","42.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0znjgv7m","2016-05-20"
"0znjgnlm","5j51ew68","333Rich333","11 Exit","0","14.0","4.24","7g6mx89r","3DSVC","rejected","https://www.speedrun.com/api/v1/runs/0znjgnlm","2016-05-20"
"7z0n0v8m","qxk9nk80","Dode","Small Only","0","16.0","39.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/7z0n0v8m","2016-05-21"
"6yj8qnnm","kj96vpvj","beanburrito69","11 Exit","0","12.0","8.93","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/6yj8qnnm","2016-05-21"
"9mro592m","dx3mw78l","CTConqueror","All Castles","0","56.0","0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/9mro592m","2016-05-21"
"jy96wxey","o862q0xz","drams_cat","All Castles","0","38.0","16.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96wxey","2016-05-22"
"2ywv5n3z","18v6n5xl","Area51","All Castles","0","35.0","28.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2ywv5n3z","2016-05-30"
"1zxn5wem","zx7qk1r8","BigZeeff","All Castles","0","40.0","51.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/1zxn5wem","2016-05-21"
"2ywv52nz","kjple28q","yunakitten","All Castles","0","40.0","50.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/2ywv52nz","2016-05-21"
"jy96wq2y","1xy0ynjr","mrcab55","All Castles","0","38.0","23.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96wq2y","2016-05-22"
"0y6owl1y","qxk9nk80","Dode","Small Only","0","16.0","33.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/0y6owl1y","2016-05-23"
"jy96g9vy","qxkodk80","Pichi","96 Exit","1.0","30.0","34.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/jy96g9vy","2014-01-01"
"nz1q0rgy","qxkodk80","Pichi","Small Only","0","16.0","35.0","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/nz1q0rgy","2015-12-01"
"pzg21pdy","v816ezrx","Punti","11 Exit","0","12.0","27.9","83exk6l5","SNES","verified","https://www.speedrun.com/api/v1/runs/pzg21pdy","2016-03-07"
